performance_score,avg_training_score,training_efficiency,score_per_age,previous_year_rating,award_score,recruitment_channel_sourcing,gender_m,awards_won?,department_Sales & Marketing,joining_age,length_of_service,training_frequency,region_region_2,education_Master's & above,no_of_trainings,department_Operations,age,experience_ratio,department_Procurement,is_promoted
156.0,52,52.0,1.405,3.0,0,1,0,0,1,30,7,0.125,0,1,1,0,37,0.189,0,0
355.0,71,71.0,1.449,5.0,0,0,0,0,0,43,6,0.143,1,0,1,0,49,0.122,1,0
183.0,61,61.0,1.326,3.0,0,1,1,0,0,43,3,0.25,1,0,1,1,46,0.065,0,0
47.0,47,23.5,1.469,1.0,0,0,1,0,1,27,5,0.333,0,0,2,0,32,0.156,0,0
63.0,63,31.5,1.465,1.0,0,0,1,0,0,36,7,0.25,0,0,2,1,43,0.163,0,0
44.0,44,44.0,1.333,1.0,0,1,0,0,1,30,3,0.25,0,0,1,0,33,0.091,0,0
296.0,74,74.0,2.387,4.0,0,1,1,0,0,25,6,0.143,0,0,1,0,31,0.194,1,0
390.0,78,78.0,2.167,5.0,0,1,1,0,0,29,7,0.125,1,1,1,0,36,0.194,0,0
435.0,87,87.0,2.417,5.0,0,0,1,0,0,33,3,0.25,1,0,1,0,36,0.083,0,0
240.0,48,48.0,1.5,5.0,0,1,1,0,1,29,3,0.25,0,0,1,0,32,0.094,0,1
195.0,65,65.0,2.826,3.0,0,0,1,0,0,22,1,0.5,0,0,1,0,23,0.043,0,0
240.0,48,48.0,1.6,5.0,0,0,1,0,1,27,3,0.25,0,0,1,0,30,0.1,0,1
246.0,82,41.0,2.412,3.0,0,1,1,0,0,29,5,0.333,0,0,2,0,34,0.147,0,0
180.0,60,60.0,1.579,3.0,0,0,1,0,0,30,8,0.111,0,0,1,0,38,0.211,0,0
70.0,70,70.0,1.25,1.0,0,0,1,0,0,35,21,0.045,1,1,1,0,56,0.375,1,0
177.0,59,59.0,1.017,3.0,0,0,0,0,0,56,2,0.333,1,0,1,1,58,0.034,0,0
180.0,60,60.0,1.463,3.0,0,1,0,0,0,36,5,0.167,0,1,1,1,41,0.122,0,0
258.0,86,86.0,2.966,3.0,0,1,0,0,0,24,5,0.167,0,0,1,0,29,0.172,0,0
219.0,73,73.0,2.517,3.0,0,0,0,0,0,26,3,0.25,0,0,1,0,29,0.103,1,0
47.0,47,47.0,1.958,1.0,0,0,1,0,1,22,2,0.333,0,0,1,0,24,0.083,0,0
183.0,61,61.0,1.271,3.0,0,0,1,0,0,28,20,0.048,1,0,1,1,48,0.417,0,0
198.0,66,66.0,1.571,3.0,0,0,1,0,0,31,11,0.083,0,0,1,0,42,0.262,1,0
435.0,87,87.0,2.806,5.0,0,1,0,0,0,26,5,0.167,1,0,1,0,31,0.161,1,1
171.0,57,57.0,1.357,3.0,0,1,1,0,0,38,4,0.2,0,1,1,1,42,0.095,0,0
340.0,85,85.0,2.931,4.0,0,0,1,0,0,21,8,0.111,0,0,1,0,29,0.276,0,1
231.0,77,77.0,2.333,3.0,0,1,0,0,0,29,4,0.2,0,1,1,0,33,0.121,0,0
156.0,52,52.0,1.793,3.0,0,1,1,0,1,24,5,0.167,1,0,1,0,29,0.172,0,1
94.0,47,47.0,1.343,2.0,0,0,0,0,1,29,6,0.143,0,1,1,0,35,0.171,0,0
188.0,47,47.0,1.621,4.0,0,1,1,0,1,26,3,0.25,0,0,1,0,29,0.103,0,0
240.0,80,80.0,2.667,3.0,0,0,1,0,0,29,1,0.5,0,0,1,0,30,0.033,0,0
250.0,50,50.0,1.562,5.0,0,0,1,0,1,30,2,0.333,0,0,1,0,32,0.062,0,0
58.0,58,29.0,2.071,1.0,0,0,0,0,1,20,8,0.222,0,0,2,0,28,0.286,0,0
192.0,48,24.0,1.371,4.0,0,0,0,0,1,33,2,0.667,0,1,2,0,35,0.057,0,0
192.0,64,64.0,1.208,3.0,0,0,1,0,0,32,21,0.045,0,1,1,1,53,0.396,0,0
70.0,70,70.0,2.0,1.0,0,1,1,0,0,25,10,0.091,1,1,1,0,35,0.286,1,0
470.0,94,94.0,2.474,5.0,0,0,1,0,1,32,6,0.143,0,1,1,0,38,0.158,0,1
234.0,78,78.0,2.786,3.0,0,0,1,0,0,26,2,0.333,1,0,1,0,28,0.071,0,1
425.0,85,85.0,3.148,5.0,0,0,1,0,0,25,2,0.333,1,0,1,0,27,0.074,0,0
196.0,49,49.0,1.4,4.0,0,0,1,0,1,26,9,0.1,0,0,1,0,35,0.257,0,0
252.0,63,63.0,1.432,4.0,0,0,0,0,0,41,3,0.25,0,1,1,1,44,0.068,0,0
200.0,50,50.0,1.515,4.0,0,0,1,0,1,29,4,0.2,0,1,1,0,33,0.121,0,0
246.0,82,82.0,2.733,3.0,0,0,1,0,0,23,7,0.125,0,1,1,0,30,0.233,0,0
195.0,65,65.0,2.241,3.0,0,1,0,0,0,22,7,0.125,0,0,1,1,29,0.241,0,0
228.0,57,57.0,2.036,4.0,0,1,0,0,0,26,2,0.333,0,0,1,1,28,0.071,0,0
192.0,64,32.0,2.207,3.0,0,1,0,0,0,28,1,1.0,0,0,2,1,29,0.034,0,0
49.0,49,49.0,1.289,1.0,0,0,1,0,1,33,5,0.167,1,0,1,0,38,0.132,0,0
116.0,58,58.0,1.611,2.0,0,0,0,0,0,29,7,0.125,0,0,1,1,36,0.194,0,1
280.0,70,70.0,2.0,4.0,70,1,1,1,0,33,2,0.333,0,0,1,0,35,0.057,1,0
246.0,82,82.0,2.828,3.0,0,1,1,0,0,25,4,0.2,0,0,1,0,29,0.138,0,0
328.0,82,82.0,1.952,4.0,0,0,0,0,0,39,3,0.25,0,1,1,0,42,0.071,0,0
234.0,78,78.0,1.773,3.0,0,1,1,0,0,33,11,0.083,0,1,1,0,44,0.25,0,0
144.0,48,48.0,1.455,3.0,0,1,1,0,1,28,5,0.167,1,1,1,0,33,0.152,0,0
405.0,81,81.0,2.893,5.0,0,0,0,0,0,24,4,0.2,0,0,1,0,28,0.143,0,0
100.0,50,50.0,1.163,2.0,0,1,0,0,1,36,7,0.125,1,0,1,0,43,0.163,0,0
260.0,65,65.0,1.97,4.0,0,1,1,0,0,31,2,0.333,1,0,1,0,33,0.061,0,0
144.0,48,48.0,1.5,3.0,0,0,1,0,1,29,3,0.25,0,0,1,0,32,0.094,0,0
332.0,83,41.5,2.306,4.0,0,1,1,0,0,28,8,0.222,1,0,2,0,36,0.222,0,0
308.0,77,77.0,2.333,4.0,0,0,1,0,0,28,5,0.167,0,0,1,0,33,0.152,0,0
328.0,82,41.0,2.485,4.0,0,1,0,0,0,27,6,0.286,0,0,2,0,33,0.182,0,0
336.0,84,84.0,3.5,4.0,0,1,1,0,0,22,2,0.333,0,0,1,0,24,0.083,0,0
246.0,82,41.0,2.278,3.0,0,0,1,0,0,27,9,0.2,0,1,2,0,36,0.25,0,0
141.0,47,47.0,1.093,3.0,0,0,0,0,1,36,7,0.125,1,1,1,0,43,0.163,0,0
425.0,85,85.0,2.429,5.0,0,0,1,0,0,25,10,0.091,1,1,1,0,35,0.286,0,1
234.0,78,78.0,2.786,3.0,0,0,1,0,0,23,5,0.167,0,0,1,0,28,0.179,0,0
153.0,51,51.0,1.889,3.0,0,1,1,0,1,26,1,0.5,0,0,1,0,27,0.037,0,0
80.0,80,80.0,2.667,1.0,0,1,1,0,0,25,5,0.167,0,0,1,0,30,0.167,0,0
425.0,85,42.5,2.5,5.0,0,1,1,0,0,31,3,0.5,0,1,2,0,34,0.088,0,0
192.0,64,64.0,2.207,3.0,0,1,1,0,0,26,3,0.25,0,0,1,1,29,0.103,0,0
213.0,71,71.0,1.732,3.0,0,0,0,0,0,30,11,0.083,0,1,1,0,41,0.268,1,0
258.0,86,28.667,3.071,3.0,86,0,1,1,0,24,4,0.6,0,0,3,0,28,0.143,0,0
213.0,71,35.5,2.731,3.0,0,0,1,0,0,24,2,0.667,0,0,2,0,26,0.077,1,0
135.0,45,45.0,1.154,3.0,0,1,1,0,1,29,10,0.091,0,0,1,0,39,0.256,0,0
231.0,77,38.5,2.081,3.0,0,0,1,0,0,33,4,0.4,0,1,2,0,37,0.108,0,0
249.0,83,83.0,2.862,3.0,0,1,1,0,0,28,1,0.5,0,0,1,0,29,0.034,0,0
336.0,84,42.0,2.471,4.0,0,1,1,0,0,29,5,0.333,0,1,2,0,34,0.147,0,0
234.0,78,39.0,2.6,3.0,0,1,1,0,0,28,2,0.667,0,1,2,0,30,0.067,0,0
228.0,57,57.0,1.629,4.0,0,0,1,0,0,26,9,0.1,0,1,1,1,35,0.257,0,0
90.0,90,90.0,2.432,1.0,90,1,0,1,0,30,7,0.125,0,0,1,1,37,0.189,0,1
50.0,50,50.0,1.471,1.0,0,0,1,0,1,32,2,0.333,0,0,1,0,34,0.059,0,0
57.0,57,57.0,1.676,1.0,0,1,1,0,0,31,3,0.25,0,0,1,1,34,0.088,0,0
134.0,67,33.5,1.811,2.0,0,1,0,0,0,29,8,0.222,1,1,2,0,37,0.216,1,0
285.0,57,57.0,1.295,5.0,0,1,0,0,0,38,6,0.143,0,0,1,1,44,0.136,0,0
260.0,52,52.0,1.677,5.0,0,0,1,0,1,26,5,0.167,0,0,1,0,31,0.161,0,0
236.0,59,59.0,1.844,4.0,0,0,0,0,0,28,4,0.2,0,0,1,1,32,0.125,0,0
138.0,46,46.0,1.586,3.0,0,1,1,0,1,26,3,0.25,0,0,1,0,29,0.103,0,0
415.0,83,41.5,2.677,5.0,0,0,0,0,0,26,5,0.333,0,0,2,0,31,0.161,0,0
150.0,50,25.0,1.613,3.0,0,0,1,0,1,25,6,0.286,0,0,2,0,31,0.194,0,0
81.0,81,81.0,2.7,1.0,0,0,0,0,0,27,3,0.25,0,0,1,0,30,0.1,0,0
108.0,54,54.0,1.636,2.0,0,0,1,0,1,26,7,0.125,0,1,1,0,33,0.212,0,0
240.0,48,48.0,1.92,5.0,0,0,0,0,1,23,2,0.333,0,0,1,0,25,0.08,0,0
150.0,50,50.0,1.724,3.0,0,0,0,0,0,24,5,0.167,0,0,1,0,29,0.172,0,0
245.0,49,24.5,1.581,5.0,0,1,0,0,1,25,6,0.286,1,0,2,0,31,0.194,0,1
231.0,77,77.0,2.852,3.0,0,0,1,0,0,24,3,0.25,0,0,1,0,27,0.111,0,0
177.0,59,59.0,1.18,3.0,0,1,0,0,0,46,4,0.2,1,0,1,1,50,0.08,0,0
246.0,82,82.0,1.519,3.0,0,1,0,0,0,29,25,0.038,1,1,1,0,54,0.463,0,0
237.0,79,79.0,2.821,3.0,0,1,0,0,0,27,1,0.5,1,0,1,0,28,0.036,0,0
92.0,46,46.0,0.852,2.0,0,1,1,0,1,41,13,0.071,1,0,1,0,54,0.241,0,0
207.0,69,69.0,2.156,3.0,0,0,0,0,0,26,6,0.143,1,0,1,0,32,0.188,1,0
236.0,59,29.5,1.595,4.0,0,1,0,0,0,27,10,0.182,1,0,2,1,37,0.27,0,0
63.0,63,63.0,1.909,1.0,0,1,0,0,0,25,8,0.111,0,0,1,1,33,0.242,0,0
195.0,65,32.5,1.444,3.0,0,1,1,0,1,41,4,0.4,0,1,2,0,45,0.089,0,1
55.0,55,55.0,1.618,1.0,0,0,1,0,1,31,3,0.25,0,0,1,0,34,0.088,0,0
153.0,51,51.0,1.645,3.0,0,0,0,0,1,25,6,0.143,1,1,1,0,31,0.194,0,0
186.0,62,31.0,1.59,3.0,0,0,1,0,0,30,9,0.2,0,0,2,1,39,0.231,0,0
252.0,84,84.0,3.5,3.0,0,0,1,0,0,23,1,0.5,0,0,1,0,24,0.042,0,0
70.0,70,70.0,1.556,1.0,0,1,0,0,0,40,5,0.167,0,1,1,0,45,0.111,1,0
305.0,61,61.0,1.452,5.0,0,0,1,0,0,29,13,0.071,0,0,1,1,42,0.31,0,0
265.0,53,53.0,1.767,5.0,0,1,1,0,1,26,4,0.2,0,0,1,0,30,0.133,0,1
186.0,62,62.0,2.296,3.0,0,0,1,0,0,24,3,0.25,0,0,1,1,27,0.111,0,1
164.0,82,82.0,2.0,2.0,0,1,0,0,0,30,11,0.083,1,0,1,0,41,0.268,0,0
150.0,50,50.0,1.515,3.0,0,0,1,0,1,25,8,0.111,0,1,1,0,33,0.242,0,0
158.0,79,79.0,2.026,2.0,0,0,1,0,0,31,8,0.111,1,1,1,0,39,0.205,0,0
216.0,72,36.0,1.756,3.0,0,0,1,0,0,37,4,0.4,0,1,2,0,41,0.098,1,0
300.0,60,60.0,1.538,5.0,0,0,1,0,0,35,4,0.2,0,0,1,1,39,0.103,0,0
65.0,65,65.0,1.912,1.0,0,0,1,0,0,27,7,0.125,0,0,1,1,34,0.206,0,0
222.0,74,37.0,1.947,3.0,0,0,0,0,0,34,4,0.4,1,0,2,0,38,0.105,1,0
240.0,60,60.0,1.875,4.0,0,0,1,0,0,29,3,0.25,1,1,1,0,32,0.094,0,0
255.0,51,51.0,1.244,5.0,0,0,1,0,1,36,5,0.167,1,0,1,0,41,0.122,0,0
70.0,70,70.0,2.0,1.0,0,0,0,0,0,27,8,0.111,0,0,1,0,35,0.229,1,0
60.0,60,60.0,1.5,1.0,0,1,1,0,0,37,3,0.25,0,0,1,0,40,0.075,0,0
50.0,50,50.0,1.562,1.0,0,1,1,0,1,30,2,0.333,0,0,1,0,32,0.062,0,0
184.0,46,46.0,1.484,4.0,0,1,1,0,1,28,3,0.25,0,0,1,0,31,0.097,0,0
81.0,81,81.0,2.025,1.0,0,0,1,0,0,37,3,0.25,0,1,1,0,40,0.075,0,0
276.0,69,69.0,2.156,4.0,0,1,0,0,0,29,3,0.25,0,1,1,0,32,0.094,1,0
122.0,61,61.0,1.743,2.0,0,1,1,0,0,26,9,0.1,1,0,1,0,35,0.257,0,0
118.0,59,59.0,1.311,2.0,0,1,0,0,0,38,7,0.125,1,1,1,1,45,0.156,0,0
224.0,56,56.0,1.244,4.0,0,1,0,0,0,29,16,0.059,1,0,1,1,45,0.356,0,0
235.0,47,47.0,1.205,5.0,0,1,1,0,1,35,4,0.2,0,1,1,0,39,0.103,0,0
180.0,60,60.0,1.463,3.0,0,0,1,0,0,39,2,0.333,0,1,1,0,41,0.049,0,0
189.0,63,63.0,1.575,3.0,0,1,1,0,0,37,3,0.25,0,0,1,1,40,0.075,0,0
204.0,68,34.0,2.345,3.0,0,1,1,0,0,26,3,0.5,0,0,2,0,29,0.103,1,0
231.0,77,77.0,2.333,3.0,0,0,1,0,0,31,2,0.333,0,1,1,0,33,0.061,0,0
290.0,58,58.0,2.148,5.0,0,1,1,0,0,25,2,0.333,0,0,1,0,27,0.074,0,0
267.0,89,89.0,2.871,3.0,0,1,1,0,0,27,4,0.2,0,0,1,0,31,0.129,0,0
252.0,84,84.0,2.211,3.0,0,0,1,0,0,29,9,0.1,0,0,1,0,38,0.237,0,0
224.0,56,56.0,1.806,4.0,0,1,1,0,0,28,3,0.25,0,0,1,1,31,0.097,0,0
249.0,83,83.0,2.371,3.0,0,1,1,0,0,27,8,0.111,1,1,1,0,35,0.229,0,0
144.0,48,48.0,1.6,3.0,0,0,1,0,1,27,3,0.25,0,1,1,0,30,0.1,0,0
153.0,51,25.5,1.214,3.0,0,0,1,0,1,32,10,0.182,0,0,2,0,42,0.238,0,0
153.0,51,51.0,1.457,3.0,0,1,1,0,1,32,3,0.25,0,0,1,0,35,0.086,0,0
250.0,50,50.0,1.429,5.0,0,0,0,0,1,25,10,0.091,0,0,1,0,35,0.286,0,0
255.0,85,85.0,2.429,3.0,0,0,1,0,0,25,10,0.091,0,0,1,0,35,0.286,0,0
290.0,58,58.0,1.036,5.0,0,0,1,0,0,30,26,0.037,1,0,1,1,56,0.464,0,0
200.0,50,50.0,1.923,4.0,50,0,1,1,1,23,3,0.25,0,0,1,0,26,0.115,0,0
59.0,59,59.0,1.967,1.0,0,1,1,0,0,26,4,0.2,0,0,1,0,30,0.133,0,0
332.0,83,41.5,2.594,4.0,0,1,1,0,0,29,3,0.5,1,0,2,0,32,0.094,0,0
237.0,79,79.0,1.612,3.0,0,1,1,0,0,46,3,0.25,0,1,1,0,49,0.061,0,0
48.0,48,48.0,1.231,1.0,0,0,1,0,1,35,4,0.2,0,1,1,0,39,0.103,0,0
332.0,83,27.667,2.767,4.0,0,0,1,0,0,27,3,0.75,0,0,3,0,30,0.1,0,0
305.0,61,61.0,1.848,5.0,0,1,1,0,0,28,5,0.167,0,0,1,1,33,0.152,0,1
265.0,53,53.0,1.432,5.0,0,1,1,0,1,28,9,0.1,0,1,1,0,37,0.243,0,0
255.0,85,85.0,2.742,3.0,85,1,0,1,0,28,3,0.25,1,0,1,1,31,0.097,0,1
235.0,47,47.0,1.741,5.0,0,0,0,0,0,22,5,0.167,1,0,1,0,27,0.185,0,0
47.0,47,47.0,1.741,1.0,0,0,1,0,1,25,2,0.333,0,0,1,0,27,0.074,0,0
165.0,55,55.0,1.31,3.0,0,1,0,0,0,38,4,0.2,0,0,1,1,42,0.095,0,0
176.0,44,44.0,0.898,4.0,0,0,1,0,1,38,11,0.083,0,0,1,0,49,0.224,0,0
174.0,58,58.0,1.812,3.0,0,0,1,0,0,26,6,0.143,1,0,1,1,32,0.188,0,0
196.0,49,49.0,1.324,4.0,0,0,0,0,0,30,7,0.125,1,1,1,0,37,0.189,0,0
285.0,57,57.0,2.111,5.0,0,0,0,0,0,24,3,0.25,1,0,1,0,27,0.111,0,0
204.0,68,68.0,2.957,3.0,0,0,0,0,0,21,2,0.333,0,0,1,0,23,0.087,1,0
51.0,51,51.0,1.378,1.0,0,1,0,0,1,27,10,0.091,0,0,1,0,37,0.27,0,0
305.0,61,61.0,2.103,5.0,0,1,1,0,0,27,2,0.333,0,0,1,0,29,0.069,0,0
86.0,86,43.0,2.688,1.0,0,0,1,0,0,29,3,0.5,0,0,2,0,32,0.094,0,0
320.0,64,32.0,1.362,5.0,0,0,1,0,0,45,2,0.667,1,0,2,0,47,0.043,0,0
138.0,46,46.0,1.586,3.0,0,0,1,0,1,27,2,0.333,0,0,1,0,29,0.069,0,0
188.0,47,47.0,1.516,4.0,0,0,1,0,0,28,3,0.25,0,0,1,0,31,0.097,0,0
216.0,54,54.0,2.077,4.0,0,0,1,0,0,25,1,0.5,0,0,1,1,26,0.038,0,0
177.0,59,59.0,1.341,3.0,0,1,1,0,0,28,16,0.059,0,0,1,1,44,0.364,0,0
246.0,82,82.0,2.645,3.0,0,0,0,0,0,25,6,0.143,1,0,1,0,31,0.194,0,0
147.0,49,49.0,1.441,3.0,0,1,1,0,0,27,7,0.125,0,0,1,0,34,0.206,0,0
204.0,51,51.0,1.759,4.0,0,1,1,0,0,27,2,0.333,0,0,1,0,29,0.069,0,1
134.0,67,67.0,2.481,2.0,0,1,0,0,0,25,2,0.333,0,0,1,0,27,0.074,1,0
320.0,80,80.0,2.857,4.0,0,0,1,0,0,26,2,0.333,0,0,1,0,28,0.071,0,1
300.0,75,75.0,2.778,4.0,0,1,1,0,0,22,5,0.167,0,0,1,1,27,0.185,0,1
344.0,86,86.0,2.688,4.0,0,0,1,0,0,25,7,0.125,0,0,1,0,32,0.219,0,0
159.0,53,53.0,1.06,3.0,0,1,1,0,1,32,18,0.053,0,0,1,0,50,0.36,0,0
249.0,83,83.0,1.976,3.0,0,1,1,0,0,37,5,0.167,0,0,1,0,42,0.119,0,0
324.0,81,81.0,2.793,4.0,0,0,0,0,0,24,5,0.167,1,0,1,0,29,0.172,0,0
147.0,49,24.5,1.485,3.0,0,0,0,0,1,26,7,0.25,0,1,2,0,33,0.212,0,0
216.0,72,36.0,2.571,3.0,0,0,1,0,0,26,2,0.667,0,0,2,0,28,0.071,1,0
410.0,82,27.333,3.037,5.0,0,1,1,0,0,25,2,1.0,0,0,3,0,27,0.074,0,1
260.0,52,26.0,1.238,5.0,0,1,0,0,1,36,6,0.286,1,0,2,0,42,0.143,0,0
280.0,56,56.0,1.867,5.0,0,0,0,0,0,22,8,0.111,0,0,1,0,30,0.267,0,0
159.0,53,53.0,1.559,3.0,0,0,1,0,1,32,2,0.333,0,0,1,0,34,0.059,0,0
240.0,48,48.0,1.455,5.0,0,0,1,0,1,25,8,0.111,0,1,1,0,33,0.242,0,0
207.0,69,69.0,2.029,3.0,0,0,0,0,0,27,7,0.125,1,1,1,0,34,0.206,1,0
171.0,57,57.0,2.375,3.0,0,0,0,0,0,23,1,0.5,0,0,1,1,24,0.042,0,0
237.0,79,39.5,2.633,3.0,0,1,0,0,0,24,6,0.286,0,0,2,0,30,0.2,0,0
430.0,86,28.667,2.529,5.0,0,1,0,0,0,27,7,0.375,1,0,3,0,34,0.206,0,0
261.0,87,43.5,2.9,3.0,0,0,1,0,0,26,4,0.4,0,0,2,0,30,0.133,0,1
132.0,44,44.0,0.772,3.0,0,0,1,0,1,27,30,0.032,0,1,1,0,57,0.526,0,0
215.0,43,43.0,1.162,5.0,0,0,0,0,0,31,6,0.143,0,0,1,0,37,0.162,0,0
177.0,59,59.0,1.405,3.0,0,0,0,0,0,33,9,0.1,0,1,1,1,42,0.214,0,0
267.0,89,89.0,3.069,3.0,0,0,1,0,0,27,2,0.333,0,0,1,0,29,0.069,0,1
270.0,54,54.0,1.35,5.0,0,1,1,0,1,29,11,0.083,0,0,1,0,40,0.275,0,0
356.0,89,44.5,2.07,4.0,0,0,1,0,0,32,11,0.167,0,1,2,0,43,0.256,0,1
84.0,84,84.0,2.333,1.0,0,1,1,0,0,27,9,0.1,0,0,1,0,36,0.25,0,0
249.0,83,83.0,2.767,3.0,0,1,1,0,0,28,2,0.333,0,1,1,0,30,0.067,0,0
285.0,57,57.0,1.295,5.0,0,0,1,0,0,42,2,0.333,0,0,1,1,44,0.045,0,0
350.0,70,70.0,1.346,5.0,0,1,0,0,0,38,14,0.067,1,1,1,0,52,0.269,1,0
48.0,48,48.0,1.778,1.0,0,1,1,0,1,25,2,0.333,0,0,1,0,27,0.074,0,0
325.0,65,65.0,1.625,5.0,0,1,0,0,0,30,10,0.091,0,1,1,0,40,0.25,1,0
252.0,63,63.0,1.8,4.0,0,1,0,0,0,29,6,0.143,0,1,1,1,35,0.171,0,0
245.0,49,49.0,0.925,5.0,0,0,1,0,1,49,4,0.2,0,0,1,0,53,0.075,0,0
252.0,63,63.0,1.658,4.0,0,0,1,0,0,30,8,0.111,0,0,1,0,38,0.211,0,0
340.0,68,17.0,2.345,5.0,0,1,1,0,0,24,5,0.667,0,0,4,0,29,0.172,1,0
340.0,85,85.0,2.742,4.0,0,1,1,0,0,24,7,0.125,0,0,1,0,31,0.226,0,0
252.0,63,31.5,2.423,4.0,0,0,1,0,0,22,4,0.4,0,0,2,1,26,0.154,0,0
216.0,72,72.0,2.483,3.0,0,1,0,0,0,24,5,0.167,0,0,1,0,29,0.172,1,0
165.0,55,55.0,1.375,3.0,0,1,0,0,0,37,3,0.25,0,0,1,1,40,0.075,0,0
174.0,58,58.0,1.289,3.0,0,0,1,0,0,37,8,0.111,0,0,1,1,45,0.178,0,0
415.0,83,83.0,2.128,5.0,0,0,1,0,0,28,11,0.083,0,1,1,0,39,0.282,0,0
390.0,78,78.0,3.0,5.0,78,0,1,1,0,24,2,0.333,0,0,1,0,26,0.077,0,1
177.0,59,59.0,2.185,3.0,0,1,1,0,0,26,1,0.5,0,0,1,1,27,0.037,0,0
153.0,51,51.0,1.962,3.0,0,0,0,0,0,25,1,0.5,1,0,1,0,26,0.038,0,0
147.0,49,49.0,1.581,3.0,0,0,0,0,1,28,3,0.25,0,0,1,0,31,0.097,0,0
168.0,56,56.0,1.697,3.0,0,1,1,0,0,23,10,0.091,0,0,1,1,33,0.303,0,0
236.0,59,59.0,1.844,4.0,0,0,1,0,0,25,7,0.125,1,1,1,1,32,0.219,0,0
284.0,71,71.0,2.731,4.0,0,0,1,0,0,22,4,0.2,0,0,1,0,26,0.154,1,0
390.0,78,78.0,2.6,5.0,0,1,1,0,0,25,5,0.167,0,0,1,0,30,0.167,0,0
177.0,59,59.0,1.844,3.0,0,1,0,0,0,27,5,0.167,0,0,1,1,32,0.156,0,0
340.0,85,42.5,3.269,4.0,0,1,1,0,0,22,4,0.4,0,0,2,0,26,0.154,0,0
138.0,69,69.0,2.3,2.0,0,0,0,0,0,23,7,0.125,0,0,1,0,30,0.233,1,0
153.0,51,51.0,1.545,3.0,0,1,1,0,0,27,6,0.143,0,0,1,0,33,0.182,0,0
207.0,69,34.5,2.556,3.0,0,0,1,0,0,23,4,0.4,0,0,2,0,27,0.148,1,0
172.0,86,86.0,2.15,2.0,0,0,1,0,0,31,9,0.1,0,0,1,0,40,0.225,0,0
49.0,49,49.0,0.942,1.0,0,0,0,0,1,41,11,0.083,1,1,1,0,52,0.212,0,0
153.0,51,51.0,1.275,3.0,0,0,0,0,1,32,8,0.111,1,1,1,0,40,0.2,0,0
235.0,47,47.0,1.068,5.0,0,1,1,0,1,33,11,0.083,0,0,1,0,44,0.25,0,0
250.0,50,50.0,1.471,5.0,0,0,1,0,1,29,5,0.167,1,1,1,0,34,0.147,0,0
56.0,56,56.0,1.647,1.0,0,0,0,0,0,31,3,0.25,1,0,1,1,34,0.088,0,0
118.0,59,29.5,1.735,2.0,0,0,1,0,0,30,4,0.4,0,1,2,0,34,0.118,0,0
305.0,61,61.0,1.419,5.0,0,0,1,0,1,35,8,0.111,1,0,1,0,43,0.186,0,1
425.0,85,85.0,2.576,5.0,0,0,1,0,0,27,6,0.143,0,1,1,0,33,0.182,0,1
147.0,49,24.5,1.885,3.0,0,0,0,0,1,22,4,0.4,0,0,2,0,26,0.154,0,0
276.0,69,69.0,2.464,4.0,0,0,0,0,0,23,5,0.167,1,0,1,0,28,0.179,1,0
264.0,88,88.0,3.034,3.0,0,0,1,0,0,26,3,0.25,0,0,1,0,29,0.103,0,0
50.0,50,50.0,2.083,1.0,0,1,0,0,1,22,2,0.333,1,0,1,0,24,0.083,0,0
244.0,61,61.0,1.968,4.0,0,0,0,0,0,22,9,0.1,0,0,1,1,31,0.29,0,0
231.0,77,38.5,2.75,3.0,0,0,1,0,0,27,1,1.0,1,0,2,0,28,0.036,0,0
183.0,61,61.0,1.649,3.0,0,1,1,0,0,35,2,0.333,0,0,1,1,37,0.054,0,0
177.0,59,59.0,1.844,3.0,0,1,0,0,0,27,5,0.167,0,0,1,0,32,0.156,0,0
150.0,50,16.667,1.724,3.0,0,1,1,0,1,24,5,0.5,1,0,3,0,29,0.172,0,0
375.0,75,37.5,2.027,5.0,0,0,1,0,0,27,10,0.182,0,0,2,0,37,0.27,0,1
183.0,61,61.0,1.22,3.0,0,1,1,0,0,47,3,0.25,1,1,1,0,50,0.06,0,0
200.0,50,50.0,1.724,4.0,0,0,1,0,1,24,5,0.167,0,1,1,0,29,0.172,0,0
320.0,80,40.0,2.0,4.0,0,0,1,0,0,38,2,0.667,0,1,2,0,40,0.05,0,0
340.0,85,42.5,3.269,4.0,0,0,1,0,0,24,2,0.667,0,0,2,0,26,0.077,0,0
410.0,82,82.0,1.783,5.0,0,1,0,0,0,29,17,0.056,0,1,1,0,46,0.37,0,0
258.0,86,43.0,3.185,3.0,0,1,1,0,0,21,6,0.286,0,0,2,0,27,0.222,0,0
232.0,58,58.0,2.522,4.0,0,0,1,0,0,22,1,0.5,0,0,1,0,23,0.043,0,0
336.0,84,84.0,2.625,4.0,0,0,1,0,0,26,6,0.143,0,0,1,0,32,0.188,0,0
49.0,49,49.0,1.256,1.0,0,0,1,0,1,33,6,0.143,0,0,1,0,39,0.154,0,0
237.0,79,39.5,1.756,3.0,0,0,1,0,0,28,17,0.111,0,0,2,0,45,0.378,0,0
58.0,58,58.0,1.758,1.0,0,1,1,0,0,26,7,0.125,0,0,1,0,33,0.212,0,0
195.0,65,65.0,1.757,3.0,0,0,1,0,0,30,7,0.125,0,0,1,1,37,0.189,0,0
